"resource","season","zone","imports","exports"
"ozone","sum","residential",0.00,0.00
"ozone","shoulder","residential",0.00,0.00
"ozone","wint","school",0.00,0.00
"ozone","sum","school",0.00,0.00
"ozone","shoulder","school",0.00,0.00
"ozone","wint","tech",0.00,0.00
"ozone","sum","tech",0.00,0.00
"ozone","shoulder","tech",0.00,0.00
"propane","wint","dormitories",0.00,0.00
"propane","sum","dormitories",0.00,0.00
"propane","shoulder","dormitories",0.00,0.00
"propane","wint","energyIsland",0.00,0.00
"propane","sum","energyIsland",0.00,0.00
"propane","shoulder","energyIsland",0.00,0.00
"propane","wint","factory",0.00,0.00
"propane","sum","factory",0.00,0.00
"propane","shoulder","factory",0.00,0.00
"propane","wint","factory_assembly",0.00,0.00
"propane","sum","factory_assembly",0.00,0.00
"propane","shoulder","factory_assembly",0.00,0.00
"propane","wint","factory_blades",0.00,0.00
"propane","sum","factory_blades",0.00,0.00
"propane","shoulder","factory_blades",0.00,0.00
"propane","wint","hospital",0.00,0.00
"propane","sum","hospital",0.00,0.00
"propane","shoulder","hospital",0.00,0.00
"propane","wint","multifunction",0.00,0.00
"propane","sum","multifunction",0.00,0.00
"propane","shoulder","multifunction",0.00,0.00
"propane","wint","northDistrict",0.00,0.00
"propane","sum","northDistrict",0.00,0.00
"propane","shoulder","northDistrict",0.00,0.00
"propane","wint","quality",0.00,0.00
"propane","sum","quality",0.00,0.00
"propane","shoulder","quality",0.00,0.00
"propane","wint","reserved",0.00,0.00
"propane","sum","reserved",0.00,0.00
"propane","shoulder","reserved",0.00,0.00
"propane","wint","residential",0.00,0.00
"propane","sum","residential",0.00,0.00
"propane","shoulder","residential",0.00,0.00
"propane","wint","school",0.00,0.00
"propane","sum","school",0.00,0.00
"propane","shoulder","school",0.00,0.00
"propane","wint","tech",0.00,0.00
"propane","sum","tech",0.00,0.00
"propane","shoulder","tech",0.00,0.00
"rain","wint","dormitories",0.00,0.00
"rain","sum","dormitories",0.00,0.00
"rain","shoulder","dormitories",0.00,0.00
"rain","wint","energyIsland",0.00,0.00
"rain","sum","energyIsland",0.00,0.00
"rain","shoulder","energyIsland",0.00,0.00
"rain","wint","factory",0.00,0.00
"rain","sum","factory",0.00,0.00
"rain","shoulder","factory",0.00,0.00
"rain","wint","factory_assembly",0.00,0.00
"rain","sum","factory_assembly",0.00,0.00
"rain","shoulder","factory_assembly",0.00,0.00
"rain","wint","factory_blades",0.00,0.00
"rain","sum","factory_blades",0.00,0.00
"rain","shoulder","factory_blades",0.00,0.00
"rain","wint","hospital",0.00,0.00
"rain","sum","hospital",0.00,0.00
"rain","shoulder","hospital",0.00,0.00
"rain","wint","multifunction",0.00,0.00
"rain","sum","multifunction",0.00,0.00
"rain","shoulder","multifunction",0.00,0.00
"rain","wint","northDistrict",0.00,0.00
"rain","sum","northDistrict",0.00,0.00
"rain","shoulder","northDistrict",0.00,0.00
"rain","wint","quality",0.00,0.00
"rain","sum","quality",0.00,0.00
"rain","shoulder","quality",0.00,0.00
"rain","wint","reserved",0.00,0.00
"rain","sum","reserved",0.00,0.00
"rain","shoulder","reserved",0.00,0.00
"rain","wint","residential",0.00,0.00
"rain","sum","residential",0.00,0.00
"rain","shoulder","residential",0.00,0.00
"rain","wint","school",0.00,0.00
"rain","sum","school",0.00,0.00
"rain","shoulder","school",0.00,0.00
"rain","wint","tech",0.00,0.00
"rain","sum","tech",0.00,0.00
"rain","shoulder","tech",0.00,0.00
"recyclables","wint","dormitories",0.00,0.00
"recyclables","sum","dormitories",0.00,0.00
"recyclables","shoulder","dormitories",0.00,0.00
"recyclables","wint","energyIsland",0.00,0.00
"recyclables","sum","energyIsland",0.00,0.00
"recyclables","shoulder","energyIsland",0.00,0.00
"recyclables","wint","factory",0.00,0.00
"recyclables","sum","factory",0.00,0.00
"recyclables","shoulder","factory",0.00,0.00
"recyclables","wint","factory_assembly",0.00,0.00
"recyclables","sum","factory_assembly",0.00,0.00
"recyclables","shoulder","factory_assembly",0.00,0.00
"recyclables","wint","factory_blades",0.00,0.00
"recyclables","sum","factory_blades",0.00,0.00
"recyclables","shoulder","factory_blades",0.00,0.00
"recyclables","wint","hospital",0.00,0.00
"recyclables","sum","hospital",0.00,0.00
"recyclables","shoulder","hospital",0.00,0.00
"recyclables","wint","multifunction",0.00,0.00
"recyclables","sum","multifunction",0.00,0.00
"recyclables","shoulder","multifunction",0.00,0.00
"recyclables","wint","northDistrict",0.00,0.00
"recyclables","sum","northDistrict",0.00,0.00
"recyclables","shoulder","northDistrict",0.00,0.00
"recyclables","wint","quality",0.00,0.00
"recyclables","sum","quality",0.00,0.00
"recyclables","shoulder","quality",0.00,0.00
"recyclables","wint","reserved",0.00,0.00
"recyclables","sum","reserved",0.00,0.00
"recyclables","shoulder","reserved",0.00,0.00
"recyclables","wint","residential",0.00,0.00
"recyclables","sum","residential",0.00,0.00
"recyclables","shoulder","residential",0.00,0.00
"recyclables","wint","school",0.00,0.00
"recyclables","sum","school",0.00,0.00
"recyclables","shoulder","school",0.00,0.00
"recyclables","wint","tech",0.00,0.00
"recyclables","sum","tech",0.00,0.00
"recyclables","shoulder","tech",0.00,0.00
"seawater","wint","dormitories",0.00,0.00
"seawater","sum","dormitories",0.00,0.00
"seawater","shoulder","dormitories",0.00,0.00
"seawater","wint","energyIsland",0.00,0.00
"seawater","sum","energyIsland",0.00,0.00
"seawater","shoulder","energyIsland",0.00,0.00
"seawater","wint","factory",0.00,0.00
"seawater","sum","factory",0.00,0.00
"seawater","shoulder","factory",0.00,0.00
"seawater","wint","factory_assembly",0.00,0.00
"seawater","sum","factory_assembly",0.00,0.00
"seawater","shoulder","factory_assembly",0.00,0.00
"seawater","wint","factory_blades",0.00,0.00
"seawater","sum","factory_blades",0.00,0.00
"seawater","shoulder","factory_blades",0.00,0.00
"seawater","wint","hospital",0.00,0.00
"seawater","sum","hospital",0.00,0.00
"seawater","shoulder","hospital",0.00,0.00
"seawater","wint","multifunction",0.00,0.00
"seawater","sum","multifunction",0.00,0.00
"seawater","shoulder","multifunction",0.00,0.00
"seawater","wint","northDistrict",0.00,0.00
"seawater","sum","northDistrict",0.00,0.00
"seawater","shoulder","northDistrict",0.00,0.00
"seawater","wint","quality",0.00,0.00
"seawater","sum","quality",0.00,0.00
"seawater","shoulder","quality",0.00,0.00
"seawater","wint","reserved",0.00,0.00
"seawater","sum","reserved",0.00,0.00
"seawater","shoulder","reserved",0.00,0.00
"seawater","wint","residential",0.00,0.00
"seawater","sum","residential",0.00,0.00
"seawater","shoulder","residential",0.00,0.00
"seawater","wint","school",0.00,0.00
"seawater","sum","school",0.00,0.00
"seawater","shoulder","school",0.00,0.00
"seawater","wint","tech",0.00,0.00
"seawater","sum","tech",0.00,0.00
"seawater","shoulder","tech",0.00,0.00
"slag","wint","dormitories",0.00,0.00
"slag","sum","dormitories",0.00,0.00
"slag","shoulder","dormitories",0.00,0.00
"slag","wint","energyIsland",0.00,0.00
"slag","sum","energyIsland",0.00,0.00
"slag","shoulder","energyIsland",0.00,0.00
"slag","wint","factory",0.00,0.00
"slag","sum","factory",0.00,0.00
"slag","shoulder","factory",0.00,0.00
"slag","wint","factory_assembly",0.00,0.00
"slag","sum","factory_assembly",0.00,0.00
"slag","shoulder","factory_assembly",0.00,0.00
"slag","wint","factory_blades",0.00,0.00
"slag","sum","factory_blades",0.00,0.00
"slag","shoulder","factory_blades",0.00,0.00
"slag","wint","hospital",0.00,0.00
"slag","sum","hospital",0.00,0.00
"slag","shoulder","hospital",0.00,0.00
"slag","wint","multifunction",0.00,0.00
"slag","sum","multifunction",0.00,0.00
"slag","shoulder","multifunction",0.00,0.00
"slag","wint","northDistrict",0.00,0.00
"slag","sum","northDistrict",0.00,0.00
"slag","shoulder","northDistrict",0.00,0.00
"slag","wint","quality",0.00,0.00
"slag","sum","quality",0.00,0.00
"slag","shoulder","quality",0.00,0.00
"slag","wint","reserved",0.00,0.00
"slag","sum","reserved",0.00,0.00
"slag","shoulder","reserved",0.00,0.00
"slag","wint","residential",0.00,0.00
"slag","sum","residential",0.00,0.00
"slag","shoulder","residential",0.00,0.00
"slag","wint","school",0.00,0.00
"slag","sum","school",0.00,0.00
"slag","shoulder","school",0.00,0.00
"slag","wint","tech",0.00,0.00
"slag","sum","tech",0.00,0.00
"slag","shoulder","tech",0.00,0.00
"sludge","wint","dormitories",0.00,0.00
"sludge","sum","dormitories",0.00,0.00
"sludge","shoulder","dormitories",0.00,0.00
"sludge","wint","energyIsland",0.00,0.00
"sludge","sum","energyIsland",0.00,0.00
"sludge","shoulder","energyIsland",0.00,0.00
"sludge","wint","factory",0.00,0.00
"sludge","sum","factory",0.00,0.00
"sludge","shoulder","factory",0.00,0.00
"sludge","wint","factory_assembly",0.00,0.00
"sludge","sum","factory_assembly",0.00,0.00
"sludge","shoulder","factory_assembly",0.00,0.00
"sludge","wint","factory_blades",0.00,0.00
"sludge","sum","factory_blades",0.00,0.00
"sludge","shoulder","factory_blades",0.00,0.00
"sludge","wint","hospital",0.00,0.00
"sludge","sum","hospital",0.00,0.00
"sludge","shoulder","hospital",0.00,0.00
"sludge","wint","multifunction",0.00,0.00
"sludge","sum","multifunction",0.00,0.00
"sludge","shoulder","multifunction",0.00,0.00
"sludge","wint","northDistrict",0.00,0.00
"sludge","sum","northDistrict",0.00,0.00
"sludge","shoulder","northDistrict",0.00,0.00
"sludge","wint","quality",0.00,0.00
"sludge","sum","quality",0.00,0.00
"sludge","shoulder","quality",0.00,0.00
"sludge","wint","reserved",0.00,0.00
"sludge","sum","reserved",0.00,0.00
"sludge","shoulder","reserved",0.00,0.00
"sludge","wint","residential",0.00,0.00
"sludge","sum","residential",0.00,0.00
"sludge","shoulder","residential",0.00,0.00
"sludge","wint","school",0.00,0.00
"sludge","sum","school",0.00,0.00
"sludge","shoulder","school",0.00,0.00
"sludge","wint","tech",0.00,0.00
"sludge","sum","tech",0.00,0.00
"sludge","shoulder","tech",0.00,0.00
"solar","wint","dormitories",0.00,0.00
"solar","sum","dormitories",0.00,0.00
"solar","shoulder","dormitories",0.00,0.00
"solar","wint","energyIsland",0.00,0.00
"solar","sum","energyIsland",0.00,0.00
"solar","shoulder","energyIsland",0.00,0.00
"solar","wint","factory",0.00,0.00
"solar","sum","factory",0.00,0.00
"solar","shoulder","factory",0.00,0.00
"solar","wint","factory_assembly",0.00,0.00
"solar","sum","factory_assembly",0.00,0.00
"solar","shoulder","factory_assembly",0.00,0.00
"solar","wint","factory_blades",0.00,0.00
"solar","sum","factory_blades",0.00,0.00
"solar","shoulder","factory_blades",0.00,0.00
"solar","wint","hospital",0.00,0.00
"solar","sum","hospital",0.00,0.00
"solar","shoulder","hospital",0.00,0.00
"solar","wint","multifunction",0.00,0.00
"solar","sum","multifunction",0.00,0.00
"solar","shoulder","multifunction",0.00,0.00
"solar","wint","northDistrict",0.00,0.00
"solar","sum","northDistrict",0.00,0.00
"solar","shoulder","northDistrict",0.00,0.00
"solar","wint","quality",0.00,0.00
"solar","sum","quality",0.00,0.00
"solar","shoulder","quality",0.00,0.00
"solar","wint","reserved",0.00,0.00
"solar","sum","reserved",0.00,0.00
"solar","shoulder","reserved",0.00,0.00
"solar","wint","residential",0.00,0.00
"solar","sum","residential",0.00,0.00
"solar","shoulder","residential",0.00,0.00
"solar","wint","school",0.00,0.00
"solar","sum","school",0.00,0.00
"solar","shoulder","school",0.00,0.00
"solar","wint","tech",0.00,0.00
"solar","sum","tech",0.00,0.00
"solar","shoulder","tech",0.00,0.00
"uranium","wint","dormitories",0.00,0.00
"uranium","sum","dormitories",0.00,0.00
"uranium","shoulder","dormitories",0.00,0.00
"uranium","wint","energyIsland",0.00,0.00
"uranium","sum","energyIsland",0.00,0.00
"uranium","shoulder","energyIsland",0.00,0.00
"uranium","wint","factory",0.00,0.00
"uranium","sum","factory",0.00,0.00
"uranium","shoulder","factory",0.00,0.00
"uranium","wint","factory_assembly",0.00,0.00
"uranium","sum","factory_assembly",0.00,0.00
"uranium","shoulder","factory_assembly",0.00,0.00
"uranium","wint","factory_blades",0.00,0.00
"uranium","sum","factory_blades",0.00,0.00
"uranium","shoulder","factory_blades",0.00,0.00
"uranium","wint","hospital",0.00,0.00
"uranium","sum","hospital",0.00,0.00
"uranium","shoulder","hospital",0.00,0.00
"uranium","wint","multifunction",0.00,0.00
"uranium","sum","multifunction",0.00,0.00
"uranium","shoulder","multifunction",0.00,0.00
"uranium","wint","northDistrict",0.00,0.00
"uranium","sum","northDistrict",0.00,0.00
"uranium","shoulder","northDistrict",0.00,0.00
"uranium","wint","quality",0.00,0.00
"uranium","sum","quality",0.00,0.00
"uranium","shoulder","quality",0.00,0.00
"uranium","wint","reserved",0.00,0.00
"uranium","sum","reserved",0.00,0.00
"uranium","shoulder","reserved",0.00,0.00
"uranium","wint","residential",0.00,0.00
"uranium","sum","residential",0.00,0.00
"uranium","shoulder","residential",0.00,0.00
"uranium","wint","school",0.00,0.00
"uranium","sum","school",0.00,0.00
"uranium","shoulder","school",0.00,0.00
"uranium","wint","tech",0.00,0.00
"uranium","sum","tech",0.00,0.00
"uranium","shoulder","tech",0.00,0.00
"vegWaste","wint","dormitories",0.00,0.00
"vegWaste","sum","dormitories",0.00,0.00
"vegWaste","shoulder","dormitories",0.00,0.00
"vegWaste","wint","energyIsland",0.00,0.00
"vegWaste","sum","energyIsland",0.00,0.00
"vegWaste","shoulder","energyIsland",0.00,0.00
"vegWaste","wint","factory",0.00,0.00
"vegWaste","sum","factory",0.00,0.00
"vegWaste","shoulder","factory",0.00,0.00
"vegWaste","wint","factory_assembly",0.00,0.00
"vegWaste","sum","factory_assembly",0.00,0.00
"vegWaste","shoulder","factory_assembly",0.00,0.00
"vegWaste","wint","factory_blades",0.00,0.00
"vegWaste","sum","factory_blades",0.00,0.00
"vegWaste","shoulder","factory_blades",0.00,0.00
"vegWaste","wint","hospital",0.00,0.00
"vegWaste","sum","hospital",0.00,0.00
"vegWaste","shoulder","hospital",0.00,0.00
"vegWaste","wint","multifunction",0.00,0.00
"vegWaste","sum","multifunction",0.00,0.00
"vegWaste","shoulder","multifunction",0.00,0.00
"vegWaste","wint","northDistrict",0.00,0.00
"vegWaste","sum","northDistrict",0.00,0.00
"vegWaste","shoulder","northDistrict",0.00,0.00
"vegWaste","wint","quality",0.00,0.00
"vegWaste","sum","quality",0.00,0.00
"vegWaste","shoulder","quality",0.00,0.00
"vegWaste","wint","reserved",0.00,0.00
"vegWaste","sum","reserved",0.00,0.00
"vegWaste","shoulder","reserved",0.00,0.00
"vegWaste","wint","residential",0.00,0.00
"vegWaste","sum","residential",0.00,0.00
"vegWaste","shoulder","residential",0.00,0.00
"vegWaste","wint","school",0.00,0.00
"vegWaste","sum","school",0.00,0.00
"vegWaste","shoulder","school",0.00,0.00
"vegWaste","wint","tech",0.00,0.00
"vegWaste","sum","tech",0.00,0.00
"vegWaste","shoulder","tech",0.00,0.00
"waste_organic","wint","dormitories",0.00,0.00
"waste_organic","sum","dormitories",0.00,0.00
"waste_organic","shoulder","dormitories",0.00,0.00
"waste_organic","wint","energyIsland",0.00,0.00
"waste_organic","sum","energyIsland",0.00,0.00
"waste_organic","shoulder","energyIsland",0.00,0.00
"waste_organic","wint","factory",0.00,0.00
"waste_organic","sum","factory",0.00,0.00
"waste_organic","shoulder","factory",0.00,0.00
"waste_organic","wint","factory_assembly",0.00,0.00
"waste_organic","sum","factory_assembly",0.00,0.00
"waste_organic","shoulder","factory_assembly",0.00,0.00
"waste_organic","wint","factory_blades",0.00,0.00
"waste_organic","sum","factory_blades",0.00,0.00
"waste_organic","shoulder","factory_blades",0.00,0.00
"waste_organic","wint","hospital",0.00,0.00
"waste_organic","sum","hospital",0.00,0.00
"waste_organic","shoulder","hospital",0.00,0.00
"waste_organic","wint","multifunction",0.00,0.00
"waste_organic","sum","multifunction",0.00,0.00
"waste_organic","shoulder","multifunction",0.00,0.00
"waste_organic","wint","northDistrict",0.00,0.00
"waste_organic","sum","northDistrict",0.00,0.00
"waste_organic","shoulder","northDistrict",0.00,0.00
"waste_organic","wint","quality",0.00,0.00
"waste_organic","sum","quality",0.00,0.00
"waste_organic","shoulder","quality",0.00,0.00
"waste_organic","wint","reserved",0.00,0.00
"waste_organic","sum","reserved",0.00,0.00
"waste_organic","shoulder","reserved",0.00,0.00
"waste_organic","wint","residential",0.00,0.00
"waste_organic","sum","residential",0.00,0.00
"waste_organic","shoulder","residential",0.00,0.00
"waste_organic","wint","school",0.00,0.00
"waste_organic","sum","school",0.00,0.00
"waste_organic","shoulder","school",0.00,0.00
"waste_organic","wint","tech",0.00,0.00
"waste_organic","sum","tech",0.00,0.00
"waste_organic","shoulder","tech",0.00,0.00
"waste","wint","dormitories",0.00,0.00
"waste","sum","dormitories",0.00,0.00
"waste","shoulder","dormitories",0.00,0.00
"waste","wint","energyIsland",0.00,0.00
"waste","sum","energyIsland",0.00,0.00
"waste","shoulder","energyIsland",0.00,0.00
"waste","wint","factory",0.00,0.00
"waste","sum","factory",0.00,0.00
"waste","shoulder","factory",0.00,0.00
"waste","wint","factory_assembly",0.00,0.00
"waste","sum","factory_assembly",0.00,0.00
"waste","shoulder","factory_assembly",0.00,0.00
"waste","wint","factory_blades",0.00,0.00
"waste","sum","factory_blades",0.00,0.00
"waste","shoulder","factory_blades",0.00,0.00
"waste","wint","hospital",0.00,0.00
"waste","sum","hospital",0.00,0.00
"waste","shoulder","hospital",0.00,0.00
"waste","wint","multifunction",0.00,0.00
"waste","sum","multifunction",0.00,0.00
"waste","shoulder","multifunction",0.00,0.00
"waste","wint","northDistrict",0.00,0.00
"waste","sum","northDistrict",0.00,0.00
"waste","shoulder","northDistrict",0.00,0.00
"waste","wint","quality",0.00,0.00
"waste","sum","quality",0.00,0.00
"waste","shoulder","quality",0.00,0.00
"waste","wint","reserved",0.00,0.00
"waste","sum","reserved",0.00,0.00
"waste","shoulder","reserved",0.00,0.00
"waste","wint","residential",0.00,0.00
"waste","sum","residential",0.00,0.00
"waste","shoulder","residential",0.00,0.00
"waste","wint","school",0.00,0.00
"waste","sum","school",0.00,0.00
"waste","shoulder","school",0.00,0.00
"waste","wint","tech",0.00,0.00
"waste","sum","tech",0.00,0.00
"waste","shoulder","tech",0.00,0.00
"wastewater","wint","dormitories",0.00,0.00
"wastewater","sum","dormitories",0.00,0.00
"wastewater","shoulder","dormitories",0.00,0.00
"wastewater","wint","energyIsland",0.00,6.03
"wastewater","sum","energyIsland",0.00,6.03
"wastewater","shoulder","energyIsland",0.00,6.03
"wastewater","wint","factory",0.00,2.32
"wastewater","sum","factory",0.00,2.32
"wastewater","shoulder","factory",0.00,2.32
"wastewater","wint","factory_assembly",0.00,0.00
"wastewater","sum","factory_assembly",0.00,0.00
"wastewater","shoulder","factory_assembly",0.00,0.00
"wastewater","wint","factory_blades",0.00,0.00
"wastewater","sum","factory_blades",0.00,0.00
"wastewater","shoulder","factory_blades",0.00,0.00
"wastewater","wint","hospital",0.00,0.00
"wastewater","sum","hospital",0.00,0.00
"wastewater","shoulder","hospital",0.00,0.00
"wastewater","wint","multifunction",0.00,0.00
"wastewater","sum","multifunction",0.00,0.00
"wastewater","shoulder","multifunction",0.00,0.00
"wastewater","wint","northDistrict",0.00,2.32
"wastewater","sum","northDistrict",0.00,2.32
"wastewater","shoulder","northDistrict",0.00,2.32
"wastewater","wint","quality",0.00,0.00
"wastewater","sum","quality",0.00,0.00
"wastewater","shoulder","quality",0.00,0.00
"wastewater","wint","reserved",0.00,0.00
"wastewater","sum","reserved",0.00,0.00
"wastewater","shoulder","reserved",0.00,0.00
"wastewater","wint","residential",0.00,2.32
"wastewater","sum","residential",0.00,2.32
"wastewater","shoulder","residential",0.00,2.32
"wastewater","wint","school",0.00,0.00
"wastewater","sum","school",0.00,0.00
"wastewater","shoulder","school",0.00,0.00
"wastewater","wint","tech",0.00,0.00
"wastewater","sum","tech",0.00,0.00
"wastewater","shoulder","tech",0.00,0.00
"water_pure","wint","dormitories",0.00,0.00
"water_pure","sum","dormitories",0.00,0.00
"water_pure","shoulder","dormitories",0.00,0.00
"water_pure","wint","energyIsland",0.00,4.02
"water_pure","sum","energyIsland",0.00,4.02
"water_pure","shoulder","energyIsland",0.00,4.02
"water_pure","wint","factory",0.00,0.00
"water_pure","sum","factory",0.00,0.00
"water_pure","shoulder","factory",0.00,0.00
"water_pure","wint","factory_assembly",0.00,0.00
"water_pure","sum","factory_assembly",0.00,0.00
"water_pure","shoulder","factory_assembly",0.00,0.00
"water_pure","wint","factory_blades",0.00,0.00
"water_pure","sum","factory_blades",0.00,0.00
"water_pure","shoulder","factory_blades",0.00,0.00
"water_pure","wint","hospital",0.00,0.00
"water_pure","sum","hospital",0.00,0.00
"water_pure","shoulder","hospital",0.00,0.00
"water_pure","wint","multifunction",0.00,0.00
"water_pure","sum","multifunction",0.00,0.00
"water_pure","shoulder","multifunction",0.00,0.00
"water_pure","wint","northDistrict",0.00,0.00
"water_pure","sum","northDistrict",0.00,0.00
"water_pure","shoulder","northDistrict",0.00,0.00
"water_pure","wint","quality",0.00,0.00
"water_pure","sum","quality",0.00,0.00
"water_pure","shoulder","quality",0.00,0.00
"water_pure","wint","reserved",0.00,0.00
"water_pure","sum","reserved",0.00,0.00
"water_pure","shoulder","reserved",0.00,0.00
"water_pure","wint","residential",0.00,0.00
"water_pure","sum","residential",0.00,0.00
"water_pure","shoulder","residential",0.00,0.00
"water_pure","wint","school",0.00,0.00
"water_pure","sum","school",0.00,0.00
"water_pure","shoulder","school",0.00,0.00
"water_pure","wint","tech",0.00,0.00
"water_pure","sum","tech",0.00,0.00
"water_pure","shoulder","tech",0.00,0.00
"water","wint","dormitories",0.00,0.00
"water","sum","dormitories",0.00,0.00
"water","shoulder","dormitories",0.00,0.00
"water","wint","energyIsland",0.00,0.00
"water","sum","energyIsland",0.00,0.00
"water","shoulder","energyIsland",0.00,0.00
"water","wint","factory",0.00,0.00
"water","sum","factory",0.00,0.00
"water","shoulder","factory",0.00,0.00
"water","wint","factory_assembly",0.00,0.00
"water","sum","factory_assembly",0.00,0.00
"water","shoulder","factory_assembly",0.00,0.00
"water","wint","factory_blades",0.00,0.00
"water","sum","factory_blades",0.00,0.00
"water","shoulder","factory_blades",0.00,0.00
"water","wint","hospital",0.00,0.00
"water","sum","hospital",0.00,0.00
"water","shoulder","hospital",0.00,0.00
"water","wint","multifunction",0.00,0.00
"water","sum","multifunction",0.00,0.00
"water","shoulder","multifunction",0.00,0.00
"water","wint","northDistrict",30.16,0.00
"water","sum","northDistrict",30.17,0.00
"water","shoulder","northDistrict",30.17,0.00
"water","wint","quality",0.00,0.00
"water","sum","quality",0.00,0.00
"water","shoulder","quality",0.00,0.00
"water","wint","reserved",0.00,0.00
"water","sum","reserved",0.00,0.00
"water","shoulder","reserved",0.00,0.00
"water","wint","residential",0.00,0.00
"water","sum","residential",0.00,0.00
"water","shoulder","residential",0.00,0.00
"water","wint","school",0.00,0.00
"water","sum","school",0.00,0.00
"water","shoulder","school",0.00,0.00
"water","wint","tech",0.00,0.00
"water","sum","tech",0.00,0.00
"water","shoulder","tech",0.00,0.00
"waterBrackish","wint","dormitories",0.00,0.00
"waterBrackish","sum","dormitories",0.00,0.00
"waterBrackish","shoulder","dormitories",0.00,0.00
"waterBrackish","wint","energyIsland",0.00,0.00
"waterBrackish","sum","energyIsland",0.00,0.00
"waterBrackish","shoulder","energyIsland",0.00,0.00
"waterBrackish","wint","factory",0.00,0.00
"waterBrackish","sum","factory",0.00,0.00
"waterBrackish","shoulder","factory",0.00,0.00
"waterBrackish","wint","factory_assembly",0.00,0.00
"waterBrackish","sum","factory_assembly",0.00,0.00
"waterBrackish","shoulder","factory_assembly",0.00,0.00
"waterBrackish","wint","factory_blades",0.00,0.00
"waterBrackish","sum","factory_blades",0.00,0.00
"waterBrackish","shoulder","factory_blades",0.00,0.00
"waterBrackish","wint","hospital",0.00,0.00
"waterBrackish","sum","hospital",0.00,0.00
"waterBrackish","shoulder","hospital",0.00,0.00
"waterBrackish","wint","multifunction",0.00,0.00
"waterBrackish","sum","multifunction",0.00,0.00
"waterBrackish","shoulder","multifunction",0.00,0.00
"waterBrackish","wint","northDistrict",0.00,0.00
"waterBrackish","sum","northDistrict",0.00,0.00
"waterBrackish","shoulder","northDistrict",0.00,0.00
"waterBrackish","wint","quality",0.00,0.00
"waterBrackish","sum","quality",0.00,0.00
"waterBrackish","shoulder","quality",0.00,0.00
"waterBrackish","wint","reserved",0.00,0.00
"waterBrackish","sum","reserved",0.00,0.00
"waterBrackish","shoulder","reserved",0.00,0.00
"waterBrackish","wint","residential",0.00,0.00
"waterBrackish","sum","residential",0.00,0.00
"waterBrackish","shoulder","residential",0.00,0.00
"waterBrackish","wint","school",0.00,0.00
"waterBrackish","sum","school",0.00,0.00
"waterBrackish","shoulder","school",0.00,0.00
"waterBrackish","wint","tech",0.00,0.00
"waterBrackish","sum","tech",0.00,0.00
"waterBrackish","shoulder","tech",0.00,0.00
"waterIrrigation","wint","dormitories",0.00,0.00
"waterIrrigation","sum","dormitories",0.00,0.00
"waterIrrigation","shoulder","dormitories",0.00,0.00
"waterIrrigation","wint","energyIsland",0.00,0.00
"waterIrrigation","sum","energyIsland",0.00,0.00
"waterIrrigation","shoulder","energyIsland",0.00,0.00
"waterIrrigation","wint","factory",0.00,0.00
"waterIrrigation","sum","factory",0.00,0.00
"waterIrrigation","shoulder","factory",0.00,0.00
"waterIrrigation","wint","factory_assembly",0.00,0.00
"waterIrrigation","sum","factory_assembly",0.00,0.00
"waterIrrigation","shoulder","factory_assembly",0.00,0.00
"waterIrrigation","wint","factory_blades",0.00,0.00
"waterIrrigation","sum","factory_blades",0.00,0.00
"waterIrrigation","shoulder","factory_blades",0.00,0.00
"waterIrrigation","wint","hospital",0.00,0.00
"waterIrrigation","sum","hospital",0.00,0.00
"waterIrrigation","shoulder","hospital",0.00,0.00
"waterIrrigation","wint","multifunction",0.00,0.00
"waterIrrigation","sum","multifunction",0.00,0.00
"waterIrrigation","shoulder","multifunction",0.00,0.00
"waterIrrigation","wint","northDistrict",0.00,0.00
"waterIrrigation","sum","northDistrict",0.00,0.00
"waterIrrigation","shoulder","northDistrict",0.00,0.00
"waterIrrigation","wint","quality",0.00,0.00
"waterIrrigation","sum","quality",0.00,0.00
"waterIrrigation","shoulder","quality",0.00,0.00
"waterIrrigation","wint","reserved",0.00,0.00
"waterIrrigation","sum","reserved",0.00,0.00
"waterIrrigation","shoulder","reserved",0.00,0.00
"waterIrrigation","wint","residential",0.00,0.00
"waterIrrigation","sum","residential",0.00,0.00
"waterIrrigation","shoulder","residential",0.00,0.00
"waterIrrigation","wint","school",0.00,0.00
"waterIrrigation","sum","school",0.00,0.00
"waterIrrigation","shoulder","school",0.00,0.00
"waterIrrigation","wint","tech",0.00,0.00
"waterIrrigation","sum","tech",0.00,0.00
"waterIrrigation","shoulder","tech",0.00,0.00
"waterNonPotable","wint","dormitories",0.00,0.00
"waterNonPotable","sum","dormitories",0.00,0.00
"waterNonPotable","shoulder","dormitories",0.00,0.00
"waterNonPotable","wint","energyIsland",0.00,0.00
"waterNonPotable","sum","energyIsland",0.00,0.00
"waterNonPotable","shoulder","energyIsland",0.00,0.00
"waterNonPotable","wint","factory",0.00,0.00
"waterNonPotable","sum","factory",0.00,0.00
"waterNonPotable","shoulder","factory",0.00,0.00
"waterNonPotable","wint","factory_assembly",0.00,0.00
"waterNonPotable","sum","factory_assembly",0.00,0.00
"waterNonPotable","shoulder","factory_assembly",0.00,0.00
"waterNonPotable","wint","factory_blades",0.00,0.00
"waterNonPotable","sum","factory_blades",0.00,0.00
"waterNonPotable","shoulder","factory_blades",0.00,0.00
"waterNonPotable","wint","hospital",0.00,0.00
